proyecto_codigo,proyecto_tipo,departamento,provincia,municipio
15537,2,Beni,Cercado,Trinidad
15537,2,Beni,Cercado,San Javier
15537,2,Beni,Vaca Diéz,Riberalta
15537,2,Beni,Vaca Diéz,Guayaramerín
15537,2,Beni,Mamoré,San Ramon
15537,2,Pando,Nicolas Suarez,Cobija
15539,2,Santa Cruz,Andrés Ibáñez,Santa Cruz de la Sierra
15540,2,Santa Cruz,Warnes,Warnes
15541,2,Chuquisaca,Oropeza,Sucre
15541,2,Chuquisaca,Oropeza,Yotala
15541,2,Chuquisaca,Zudañez,Zudañez
15541,2,Chuquisaca,Zudañez,Icla
15541,2,Chuquisaca,Tomina,Padilla
15541,2,Chuquisaca,Tomina,Tomina
15541,2,Chuquisaca,Hernando Siles,Monteagudo
15541,2,Chuquisaca,Yamparáez,Tarabuco
15541,2,Chuquisaca,Yamparáez,Yamparáez
15541,2,Chuquisaca,Nor Cinti,Camargo
15541,2,Chuquisaca,Nor Cinti,San Lucas
15541,2,Chuquisaca,Sud Cinti,Villa Abecia
15541,2,Chuquisaca,Sud Cinti,Las Carreras
15541,2,Chuquisaca,Luis Calvo,Macharetí
15541,2,La Paz,Murillo,La Paz
15541,2,La Paz,Murillo,El Alto
15541,2,La Paz,Ingavi,Viacha
15541,2,La Paz,Ingavi,Tiahuanacu
15541,2,La Paz,Ingavi,Desaguadero
15541,2,La Paz,Inquisivi,Colquiri
15541,2,La Paz,Sud Yungas,Yanacachi
15541,2,La Paz,Sud Yungas,Palos Blancos
15541,2,La Paz,Los Andes,Laja
15541,2,La Paz,Aroma,Sica Sica
15541,2,La Paz,Aroma,Ayo Ayo
15541,2,La Paz,Aroma,Calamarca
15541,2,La Paz,Aroma,Patacamaya
15541,2,La Paz,Nor Yungas,Coroico
15541,2,La Paz,Abel Iturralde,Ixiamas
15541,2,La Paz,Abel Iturralde,San Buenaventura
15541,2,La Paz,Caranavi,Caranavi
15541,2,Cochabamba,Cercado,Cochabamba
15541,2,Cochabamba,Campero,Aiquile
15541,2,Cochabamba,Campero,Pasorapa
15541,2,Cochabamba,Esteban Arze,Arbieto
15541,2,Cochabamba,Arani,Arani
15541,2,Cochabamba,Arani,Vacas
15541,2,Cochabamba,Arque,Arque
15541,2,Cochabamba,Germán Jordán,Cliza
15541,2,Cochabamba,Germán Jordán,Tolata
15541,2,Cochabamba,Quillacollo,Quillacollo
15541,2,Cochabamba,Quillacollo,Sipe Sipe
15541,2,Cochabamba,Quillacollo,Tiquipaya
15541,2,Cochabamba,Quillacollo,Vinto
15541,2,Cochabamba,Quillacollo,Colcapirhua
15541,2,Cochabamba,Chapare,Sacaba
15541,2,Cochabamba,Chapare,Colomi
15541,2,Cochabamba,Chapare,Villa Tunari
15541,2,Cochabamba,Tapacarí,Tapacarí
15541,2,Cochabamba,Carrasco,Totora
15541,2,Cochabamba,Carrasco,Pojo
15541,2,Cochabamba,Carrasco,Pocona
15541,2,Cochabamba,Carrasco,Chimore
15541,2,Cochabamba,Carrasco,Puerto Villarroel
15541,2,Cochabamba,Carrasco,Entre Ríos
15541,2,Cochabamba,Mizque,Mizque
15541,2,Cochabamba,Punata,Punata
15541,2,Cochabamba,Punata,San Benito
15541,2,Cochabamba,Tiraque,Tiraque
15541,2,Oruro,Cercado,Oruro
15541,2,Oruro,Cercado,Caracollo
15541,2,Oruro,Cercado,Soracachi (Paria)
15541,2,Oruro,Abaroa,Challapata
15541,2,Oruro,Abaroa,Quillacas
15541,2,Oruro,Poopó,Poopó
15541,2,Oruro,Poopó,Pazña
15541,2,Oruro,Pantaleón Dalence,Machacamarca
15541,2,Oruro,Sebastián Pagador,Santiago de Huari
15541,2,Potosí,Tomás Frías,Potosí
15541,2,Potosí,Tomás Frías,Tinguipaya
15541,2,Potosí,Tomás Frías,Yocalla
15541,2,Potosí,Cornelio Saavedra,Betanzos
15541,2,Potosí,Cornelio Saavedra,Chaqui
15541,2,Potosí,Nor Chichas,Cotagaita
15541,2,Potosí,Nor Chichas,Vitichi
15541,2,Potosí,Sur Chichas,Tupiza
15541,2,Potosí,Sur Chichas,Atocha
15541,2,Potosí,José María Linares,Puna
15541,2,Potosí,José María Linares,"Caiza ""D"""
15541,2,Potosí,Antonio Quijarro,Uyuni
15541,2,Potosí,Antonio Quijarro,Tomave
15541,2,Potosí,Modesto Omiste,Villazón
15541,2,Tarija,Cercado,Tarija
15541,2,Tarija,Aniceto Arce,Padcaya
15541,2,Tarija,Aniceto Arce,Bermejo
15541,2,Tarija,Gran Chaco,Yacuiba
15541,2,Tarija,Gran Chaco,Caraparí
15541,2,Tarija,Gran Chaco,Villamontes
15541,2,Tarija,Aviles,Uriondo
15541,2,Tarija,Aviles,Yunchará
15541,2,Tarija,Méndez,Villa San Lorenzo
15541,2,Tarija,Méndez,El Puente
15541,2,Tarija,Burnet O'connor,Entre Ríos
15541,2,Santa Cruz,Andrés Ibáñez,Santa Cruz de la Sierra
15541,2,Santa Cruz,Andrés Ibáñez,Cotoca
15541,2,Santa Cruz,Andrés Ibáñez,La Guardia
15541,2,Santa Cruz,Andrés Ibáñez,El Torno
15541,2,Santa Cruz,Warnes,Warnes
15541,2,Santa Cruz,Warnes,Okinawa Uno
15541,2,Santa Cruz,Ichilo,Buena Vista
15541,2,Santa Cruz,Ichilo,San Carlos
15541,2,Santa Cruz,Ichilo,Yapacaní
15541,2,Santa Cruz,Chiquitos,San José de Chiquitos
15541,2,Santa Cruz,Chiquitos,Pailón
15541,2,Santa Cruz,Chiquitos,Roboré
15541,2,Santa Cruz,Sara,Portachuelo
15541,2,Santa Cruz,Cordillera,Lagunillas
15541,2,Santa Cruz,Cordillera,Cabezas
15541,2,Santa Cruz,Cordillera,Cuevo
15541,2,Santa Cruz,Cordillera,Gutiérrez
15541,2,Santa Cruz,Cordillera,Camiri
15541,2,Santa Cruz,Cordillera,Boyuibe
15541,2,Santa Cruz,Vallegrande,Vallegrande
15541,2,Santa Cruz,Vallegrande,Trigal
15541,2,Santa Cruz,Florida,Samaipata
15541,2,Santa Cruz,Florida,Pampa Grande
15541,2,Santa Cruz,Florida,Mairana
15541,2,Santa Cruz,Obispo Santistevan,Montero
15541,2,Santa Cruz,Ñuflo de Chavez,San Javier
15541,2,Santa Cruz,Ñuflo de Chavez,San Julián
15541,2,Santa Cruz,Ñuflo de Chavez,Cuatro Cañadas
15541,2,Santa Cruz,Manuel María Caballero,Comarapa
15541,2,Santa Cruz,Manuel María Caballero,Saipina
15541,2,Santa Cruz,Germán Busch,Puerto Suárez
15541,2,Santa Cruz,Germán Busch,Puerto Quijarro
15541,2,Santa Cruz,Germán Busch,Carmen Rivero Torrez
15541,2,Santa Cruz,Guarayos,Ascensión de Guarayos
15541,2,Santa Cruz,Guarayos,El Puente
15541,2,Beni,Cercado,Trinidad
15541,2,Beni,Vaca Diéz,Riberalta
15541,2,Beni,Vaca Diéz,Guayaramerín
15541,2,Beni,José Ballivián,Reyes
15541,2,Beni,José Ballivián,San Borja
15541,2,Beni,José Ballivián,Santa Rosa
15541,2,Beni,José Ballivián,Rurrenabaque
15541,2,Beni,Yacuma,Santa Ana de Yacuma
15541,2,Beni,Yacuma,Exaltacion
15541,2,Beni,Moxos,San Ignacio
15541,2,Beni,Marbán,San Andrés
15541,2,Beni,Mamoré,San Ramon
15541,2,Pando,Nicolas Suarez,Cobija
15541,2,Pando,Nicolas Suarez,Porvenir
15541,2,Pando,Nicolas Suarez,Bella Flor
15541,2,Pando,Manuripi,Puerto Rico
15541,2,Pando,Manuripi,Filadelfia
15541,2,Pando,Madre de Dios,San Lorenzo
15541,2,Pando,Madre de Dios,El Sena
15541,2,Chuquisaca,Oropeza,Sucre
15541,2,Chuquisaca,Oropeza,Yotala
15541,2,Chuquisaca,Zudañez,Zudañez
15541,2,Chuquisaca,Zudañez,Icla
15541,2,Chuquisaca,Tomina,Padilla
15541,2,Chuquisaca,Tomina,Tomina
15541,2,Chuquisaca,Hernando Siles,Monteagudo
15541,2,Chuquisaca,Yamparáez,Tarabuco
15541,2,Chuquisaca,Yamparáez,Yamparáez
15541,2,Chuquisaca,Nor Cinti,Camargo
15541,2,Chuquisaca,Nor Cinti,San Lucas
15541,2,Chuquisaca,Sud Cinti,Villa Abecia
15541,2,Chuquisaca,Sud Cinti,Las Carreras
15541,2,Chuquisaca,Luis Calvo,Macharetí
15541,2,La Paz,Murillo,La Paz
15541,2,La Paz,Murillo,El Alto
15541,2,La Paz,Ingavi,Viacha
15541,2,La Paz,Ingavi,Tiahuanacu
15541,2,La Paz,Ingavi,Desaguadero
15541,2,La Paz,Inquisivi,Colquiri
15541,2,La Paz,Sud Yungas,Yanacachi
15541,2,La Paz,Sud Yungas,Palos Blancos
15541,2,La Paz,Los Andes,Laja
15541,2,La Paz,Aroma,Sica Sica
15541,2,La Paz,Aroma,Ayo Ayo
15541,2,La Paz,Aroma,Calamarca
15541,2,La Paz,Aroma,Patacamaya
15541,2,La Paz,Nor Yungas,Coroico
15541,2,La Paz,Abel Iturralde,Ixiamas
15541,2,La Paz,Abel Iturralde,San Buenaventura
15541,2,La Paz,Caranavi,Caranavi
15541,2,Cochabamba,Cercado,Cochabamba
15541,2,Cochabamba,Campero,Aiquile
15541,2,Cochabamba,Campero,Pasorapa
15541,2,Cochabamba,Esteban Arze,Arbieto
15541,2,Cochabamba,Arani,Arani
15541,2,Cochabamba,Arani,Vacas
15541,2,Cochabamba,Arque,Arque
15541,2,Cochabamba,Germán Jordán,Cliza
15541,2,Cochabamba,Germán Jordán,Tolata
15541,2,Cochabamba,Quillacollo,Quillacollo
15541,2,Cochabamba,Quillacollo,Sipe Sipe
15541,2,Cochabamba,Quillacollo,Tiquipaya
15541,2,Cochabamba,Quillacollo,Vinto
15541,2,Cochabamba,Quillacollo,Colcapirhua
15541,2,Cochabamba,Chapare,Sacaba
15541,2,Cochabamba,Chapare,Colomi
15541,2,Cochabamba,Chapare,Villa Tunari
15541,2,Cochabamba,Tapacarí,Tapacarí
15541,2,Cochabamba,Carrasco,Totora
15541,2,Cochabamba,Carrasco,Pojo
15541,2,Cochabamba,Carrasco,Pocona
15541,2,Cochabamba,Carrasco,Chimore
15541,2,Cochabamba,Carrasco,Puerto Villarroel
15541,2,Cochabamba,Carrasco,Entre Ríos
15541,2,Cochabamba,Mizque,Mizque
15541,2,Cochabamba,Punata,Punata
15541,2,Cochabamba,Punata,San Benito
15541,2,Cochabamba,Tiraque,Tiraque
15541,2,Oruro,Cercado,Oruro
15541,2,Oruro,Cercado,Caracollo
15541,2,Oruro,Cercado,Soracachi (Paria)
15541,2,Oruro,Abaroa,Challapata
15541,2,Oruro,Abaroa,Quillacas
15541,2,Oruro,Poopó,Poopó
15541,2,Oruro,Poopó,Pazña
15541,2,Oruro,Pantaleón Dalence,Machacamarca
15541,2,Oruro,Sebastián Pagador,Santiago de Huari
15541,2,Potosí,Tomás Frías,Potosí
15541,2,Potosí,Tomás Frías,Tinguipaya
15541,2,Potosí,Tomás Frías,Yocalla
15541,2,Potosí,Cornelio Saavedra,Betanzos
15541,2,Potosí,Cornelio Saavedra,Chaqui
15541,2,Potosí,Nor Chichas,Cotagaita
15541,2,Potosí,Nor Chichas,Vitichi
15541,2,Potosí,Sur Chichas,Tupiza
15541,2,Potosí,Sur Chichas,Atocha
15541,2,Potosí,José María Linares,Puna
15541,2,Potosí,José María Linares,"Caiza ""D"""
15541,2,Potosí,Antonio Quijarro,Uyuni
15541,2,Potosí,Antonio Quijarro,Tomave
15541,2,Potosí,Modesto Omiste,Villazón
15541,2,Tarija,Cercado,Tarija
15541,2,Tarija,Aniceto Arce,Padcaya
15541,2,Tarija,Aniceto Arce,Bermejo
15541,2,Tarija,Gran Chaco,Yacuiba
15541,2,Tarija,Gran Chaco,Caraparí
15541,2,Tarija,Gran Chaco,Villamontes
15541,2,Tarija,Aviles,Uriondo
15541,2,Tarija,Aviles,Yunchará
15541,2,Tarija,Méndez,Villa San Lorenzo
15541,2,Tarija,Méndez,El Puente
15541,2,Tarija,Burnet O'connor,Entre Ríos
15541,2,Santa Cruz,Andrés Ibáñez,Santa Cruz de la Sierra
15541,2,Santa Cruz,Andrés Ibáñez,Cotoca
15541,2,Santa Cruz,Andrés Ibáñez,La Guardia
15541,2,Santa Cruz,Andrés Ibáñez,El Torno
15541,2,Santa Cruz,Warnes,Warnes
15541,2,Santa Cruz,Warnes,Okinawa Uno
15541,2,Santa Cruz,Ichilo,Buena Vista
15541,2,Santa Cruz,Ichilo,San Carlos
15541,2,Santa Cruz,Ichilo,Yapacaní
15541,2,Santa Cruz,Chiquitos,San José de Chiquitos
15541,2,Santa Cruz,Chiquitos,Pailón
15541,2,Santa Cruz,Chiquitos,Roboré
15541,2,Santa Cruz,Sara,Portachuelo
15541,2,Santa Cruz,Cordillera,Lagunillas
15541,2,Santa Cruz,Cordillera,Cabezas
15541,2,Santa Cruz,Cordillera,Cuevo
15541,2,Santa Cruz,Cordillera,Gutiérrez
15541,2,Santa Cruz,Cordillera,Camiri
15541,2,Santa Cruz,Cordillera,Boyuibe
15541,2,Santa Cruz,Vallegrande,Vallegrande
15541,2,Santa Cruz,Vallegrande,Trigal
15541,2,Santa Cruz,Florida,Samaipata
15541,2,Santa Cruz,Florida,Pampa Grande
15541,2,Santa Cruz,Florida,Mairana
15541,2,Santa Cruz,Obispo Santistevan,Montero
15541,2,Santa Cruz,Ñuflo de Chavez,San Javier
15541,2,Santa Cruz,Ñuflo de Chavez,San Julián
15541,2,Santa Cruz,Ñuflo de Chavez,Cuatro Cañadas
15541,2,Santa Cruz,Manuel María Caballero,Comarapa
15541,2,Santa Cruz,Manuel María Caballero,Saipina
15541,2,Santa Cruz,Germán Busch,Puerto Suárez
15541,2,Santa Cruz,Germán Busch,Puerto Quijarro
15541,2,Santa Cruz,Germán Busch,Carmen Rivero Torrez
15541,2,Santa Cruz,Guarayos,Ascensión de Guarayos
15541,2,Santa Cruz,Guarayos,El Puente
15541,2,Beni,Cercado,Trinidad
15541,2,Beni,Vaca Diéz,Riberalta
15541,2,Beni,Vaca Diéz,Guayaramerín
15541,2,Beni,José Ballivián,Reyes
15541,2,Beni,José Ballivián,San Borja
15541,2,Beni,José Ballivián,Santa Rosa
15541,2,Beni,José Ballivián,Rurrenabaque
15541,2,Beni,Yacuma,Santa Ana de Yacuma
15541,2,Beni,Yacuma,Exaltacion
15541,2,Beni,Moxos,San Ignacio
15541,2,Beni,Marbán,San Andrés
15541,2,Beni,Mamoré,San Ramon
15541,2,Pando,Nicolas Suarez,Cobija
15541,2,Pando,Nicolas Suarez,Porvenir
15541,2,Pando,Nicolas Suarez,Bella Flor
15541,2,Pando,Manuripi,Puerto Rico
15541,2,Pando,Manuripi,Filadelfia
15541,2,Pando,Madre de Dios,San Lorenzo
15541,2,Pando,Madre de Dios,El Sena
15542,2,Santa Cruz,Ñuflo de Chavez,Cuatro Cañadas
15543,1,Tarija,Aniceto Arce,Padcaya
15543,1,Tarija,Aniceto Arce,Padcaya
15543,1,Tarija,Aniceto Arce,Padcaya
15545,2,Oruro,Cercado,Oruro
15546,1,Tarija,Gran Chaco,Villamontes
15548,2,Tarija,Aniceto Arce,Bermejo
15549,2,Tarija,Méndez,Villa San Lorenzo
15550,2,Tarija,Aniceto Arce,Bermejo
15553,1,Santa Cruz,Germán Busch,Puerto Quijarro
15553,1,Santa Cruz,Germán Busch,Puerto Quijarro
15554,2,La Paz,Aroma,Calamarca
15555,2,La Paz,Aroma,Calamarca
15556,2,Santa Cruz,Andrés Ibáñez,Santa Cruz de la Sierra
15557,2,Potosí,Nor Lípez,San Pedro de Quemes
15558,1,Oruro,Cercado,Oruro
15559,2,Tarija,Gran Chaco,Caraparí
15559,2,Tarija,Gran Chaco,Villamontes
15560,2,Santa Cruz,Andrés Ibáñez,Santa Cruz de la Sierra
15562,1,Cochabamba,Carrasco,Entre Ríos
15563,1,Cochabamba,Carrasco,Entre Ríos
15564,1,Cochabamba,Carrasco,Entre Ríos
15565,1,Cochabamba,Carrasco,Entre Ríos
15566,2,Chuquisaca,,
15566,2,La Paz,,
15566,2,Cochabamba,,
15566,2,Oruro,,
15566,2,Potosí,,
15566,2,Tarija,,
15566,2,Santa Cruz,,
15566,2,Beni,,
15566,2,Pando,,
15566,2,Chuquisaca,,
15566,2,La Paz,,
15566,2,Cochabamba,,
15566,2,Oruro,,
15566,2,Potosí,,
15566,2,Tarija,,
15566,2,Santa Cruz,,
15566,2,Beni,,
15566,2,Pando,,
15566,2,Chuquisaca,,
15566,2,La Paz,,
15566,2,Cochabamba,,
15566,2,Oruro,,
15566,2,Potosí,,
15566,2,Tarija,,
15566,2,Santa Cruz,,
15566,2,Beni,,
15566,2,Pando,,
15566,2,Chuquisaca,,
15566,2,La Paz,,
15566,2,Cochabamba,,
15566,2,Oruro,,
15566,2,Potosí,,
15566,2,Tarija,,
15566,2,Santa Cruz,,
15566,2,Beni,,
15566,2,Pando,,
15567,1,Chuquisaca,Oropeza,Sucre
15567,1,Chuquisaca,Oropeza,Yotala
15567,1,La Paz,Murillo,La Paz
15567,1,La Paz,Murillo,El Alto
15567,1,La Paz,Nor Yungas,Coroico
15567,1,La Paz,Caranavi,Caranavi
15567,1,Cochabamba,Cercado,Cochabamba
15567,1,Cochabamba,Campero,Aiquile
15567,1,Cochabamba,Arque,Arque
15567,1,Cochabamba,Quillacollo,Quillacollo
15567,1,Cochabamba,Quillacollo,Sipe Sipe
15567,1,Cochabamba,Chapare,Sacaba
15567,1,Cochabamba,Chapare,Colomi
15567,1,Cochabamba,Chapare,Villa Tunari
15567,1,Cochabamba,Tapacarí,Tapacarí
15567,1,Cochabamba,Carrasco,Pojo
15567,1,Cochabamba,Carrasco,Chimore
15567,1,Cochabamba,Carrasco,Puerto Villarroel
15567,1,Cochabamba,Mizque,Mizque
15567,1,Cochabamba,Punata,Punata
15567,1,Oruro,Cercado,Oruro
15567,1,Oruro,Cercado,Caracollo
15567,1,Oruro,Abaroa,Challapata
15567,1,Oruro,Poopó,Pazña
15567,1,Oruro,Sebastián Pagador,Santiago de Huari
15567,1,Potosí,Tomás Frías,Potosí
15567,1,Potosí,Tomás Frías,Yocalla
15567,1,Potosí,Cornelio Saavedra,Betanzos
15567,1,Potosí,Nor Chichas,Cotagaita
15567,1,Potosí,Nor Chichas,Vitichi
15567,1,Potosí,Sur Chichas,Tupiza
15567,1,Potosí,Antonio Quijarro,Uyuni
15567,1,Potosí,Antonio Quijarro,Porco
15567,1,Potosí,Modesto Omiste,Villazón
15567,1,Tarija,Cercado,Tarija
15567,1,Tarija,Aniceto Arce,Bermejo
15567,1,Tarija,Gran Chaco,Yacuiba
15567,1,Tarija,Gran Chaco,Villamontes
15567,1,Tarija,Méndez,Villa San Lorenzo
15567,1,Tarija,Méndez,El Puente
15567,1,Santa Cruz,Andrés Ibáñez,Santa Cruz de la Sierra
15567,1,Santa Cruz,Andrés Ibáñez,Cotoca
15567,1,Santa Cruz,Andrés Ibáñez,La Guardia
15567,1,Santa Cruz,Warnes,Warnes
15567,1,Santa Cruz,Velasco,San Miguel de Velasco
15567,1,Santa Cruz,Velasco,San Rafael
15567,1,Santa Cruz,Ichilo,Yapacaní
15567,1,Santa Cruz,Chiquitos,San José de Chiquitos
15567,1,Santa Cruz,Chiquitos,Pailón
15567,1,Santa Cruz,Chiquitos,Roboré
15567,1,Santa Cruz,Cordillera,Camiri
15567,1,Santa Cruz,Vallegrande,Vallegrande
15567,1,Santa Cruz,Obispo Santistevan,Montero
15567,1,Santa Cruz,Ñuflo de Chavez,Cuatro Cañadas
15567,1,Santa Cruz,Manuel María Caballero,Comarapa
15567,1,Santa Cruz,Germán Busch,Puerto Suárez
15567,1,Santa Cruz,Guarayos,Ascensión de Guarayos
15567,1,Beni,Cercado,Trinidad
15567,1,Beni,Cercado,San Javier
15567,1,Beni,Vaca Diéz,Riberalta
15567,1,Beni,Vaca Diéz,Guayaramerín
15567,1,Beni,Mamoré,San Joaquin
15567,1,Beni,Mamoré,San Ramon
15567,1,Beni,Mamoré,Puerto Siles
15567,1,Pando,Nicolas Suarez,Cobija
15567,1,Pando,Nicolas Suarez,Porvenir
15567,1,Pando,Manuripi,Puerto Rico
15567,1,Pando,Federico Roman,Nueva Esperanza
15567,1,Chuquisaca,Oropeza,Sucre
15567,1,Chuquisaca,Oropeza,Yotala
15567,1,La Paz,Murillo,La Paz
15567,1,La Paz,Murillo,El Alto
15567,1,La Paz,Nor Yungas,Coroico
15567,1,La Paz,Caranavi,Caranavi
15567,1,Cochabamba,Cercado,Cochabamba
15567,1,Cochabamba,Campero,Aiquile
15567,1,Cochabamba,Arque,Arque
15567,1,Cochabamba,Quillacollo,Quillacollo
15567,1,Cochabamba,Quillacollo,Sipe Sipe
15567,1,Cochabamba,Chapare,Sacaba
15567,1,Cochabamba,Chapare,Colomi
15567,1,Cochabamba,Chapare,Villa Tunari
15567,1,Cochabamba,Tapacarí,Tapacarí
15567,1,Cochabamba,Carrasco,Pojo
15567,1,Cochabamba,Carrasco,Chimore
15567,1,Cochabamba,Carrasco,Puerto Villarroel
15567,1,Cochabamba,Mizque,Mizque
15567,1,Cochabamba,Punata,Punata
15567,1,Oruro,Cercado,Oruro
15567,1,Oruro,Cercado,Caracollo
15567,1,Oruro,Abaroa,Challapata
15567,1,Oruro,Poopó,Pazña
15567,1,Oruro,Sebastián Pagador,Santiago de Huari
15567,1,Potosí,Tomás Frías,Potosí
15567,1,Potosí,Tomás Frías,Yocalla
15567,1,Potosí,Cornelio Saavedra,Betanzos
15567,1,Potosí,Nor Chichas,Cotagaita
15567,1,Potosí,Nor Chichas,Vitichi
15567,1,Potosí,Sur Chichas,Tupiza
15567,1,Potosí,Antonio Quijarro,Uyuni
15567,1,Potosí,Antonio Quijarro,Porco
15567,1,Potosí,Modesto Omiste,Villazón
15567,1,Tarija,Cercado,Tarija
15567,1,Tarija,Aniceto Arce,Bermejo
15567,1,Tarija,Gran Chaco,Yacuiba
15567,1,Tarija,Gran Chaco,Villamontes
15567,1,Tarija,Méndez,Villa San Lorenzo
15567,1,Tarija,Méndez,El Puente
15567,1,Santa Cruz,Andrés Ibáñez,Santa Cruz de la Sierra
15567,1,Santa Cruz,Andrés Ibáñez,Cotoca
15567,1,Santa Cruz,Andrés Ibáñez,La Guardia
15567,1,Santa Cruz,Warnes,Warnes
15567,1,Santa Cruz,Velasco,San Miguel de Velasco
15567,1,Santa Cruz,Velasco,San Rafael
15567,1,Santa Cruz,Ichilo,Yapacaní
15567,1,Santa Cruz,Chiquitos,San José de Chiquitos
15567,1,Santa Cruz,Chiquitos,Pailón
15567,1,Santa Cruz,Chiquitos,Roboré
15567,1,Santa Cruz,Cordillera,Camiri
15567,1,Santa Cruz,Vallegrande,Vallegrande
15567,1,Santa Cruz,Obispo Santistevan,Montero
15567,1,Santa Cruz,Ñuflo de Chavez,Cuatro Cañadas
15567,1,Santa Cruz,Manuel María Caballero,Comarapa
15567,1,Santa Cruz,Germán Busch,Puerto Suárez
15567,1,Santa Cruz,Guarayos,Ascensión de Guarayos
15567,1,Beni,Cercado,Trinidad
15567,1,Beni,Cercado,San Javier
15567,1,Beni,Vaca Diéz,Riberalta
15567,1,Beni,Vaca Diéz,Guayaramerín
15567,1,Beni,Mamoré,San Joaquin
15567,1,Beni,Mamoré,San Ramon
15567,1,Beni,Mamoré,Puerto Siles
15567,1,Pando,Nicolas Suarez,Cobija
15567,1,Pando,Nicolas Suarez,Porvenir
15567,1,Pando,Manuripi,Puerto Rico
15567,1,Pando,Federico Roman,Nueva Esperanza
15568,1,Cochabamba,Quillacollo,Quillacollo
15569,1,Tarija,Cercado,Tarija
15570,2,Pando,Nicolas Suarez,Cobija
15570,2,Pando,Nicolas Suarez,Porvenir
15571,1,Chuquisaca,Sud Cinti,Las Carreras
15571,1,Potosí,Sur Chichas,Tupiza
15571,1,Tarija,Cercado,Tarija
15571,1,Tarija,Méndez,Villa San Lorenzo
15571,1,Tarija,Méndez,El Puente
15571,1,Chuquisaca,Sud Cinti,Las Carreras
15571,1,Potosí,Sur Chichas,Tupiza
15571,1,Tarija,Cercado,Tarija
15571,1,Tarija,Méndez,Villa San Lorenzo
15571,1,Tarija,Méndez,El Puente
15572,1,Chuquisaca,Oropeza,Sucre
15572,1,Chuquisaca,Oropeza,Yotala
15572,1,Chuquisaca,Zudañez,Zudañez
15572,1,Chuquisaca,Tomina,Padilla
15572,1,Chuquisaca,Tomina,Tomina
15572,1,Chuquisaca,Hernando Siles,Monteagudo
15572,1,Chuquisaca,Yamparáez,Tarabuco
15572,1,Chuquisaca,Yamparáez,Yamparáez
15572,1,Chuquisaca,Nor Cinti,Camargo
15572,1,Chuquisaca,Nor Cinti,San Lucas
15572,1,Chuquisaca,Sud Cinti,Villa Abecia
15572,1,Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa)
15572,1,Chuquisaca,Luis Calvo,Macharetí
15572,1,La Paz,Murillo,El Alto
15572,1,La Paz,Pacajes,Callapa
15572,1,La Paz,Ingavi,Guaqui
15572,1,La Paz,Ingavi,Tiahuanacu
15572,1,La Paz,Ingavi,Desaguadero
15572,1,La Paz,Los Andes,Laja
15572,1,La Paz,Aroma,Sica Sica
15572,1,La Paz,Aroma,Umala
15572,1,La Paz,Aroma,Ayo Ayo
15572,1,La Paz,Aroma,Calamarca
15572,1,La Paz,Aroma,Patacamaya
15572,1,Cochabamba,Cercado,Cochabamba
15572,1,Cochabamba,Campero,Aiquile
15572,1,Cochabamba,Campero,Omereque
15572,1,Cochabamba,Esteban Arze,Arbieto
15572,1,Cochabamba,Arani,Arani
15572,1,Cochabamba,Arani,Vacas
15572,1,Cochabamba,Arque,Arque
15572,1,Cochabamba,Quillacollo,Quillacollo
15572,1,Cochabamba,Quillacollo,Sipe Sipe
15572,1,Cochabamba,Quillacollo,Tiquipaya
15572,1,Cochabamba,Quillacollo,Vinto
15572,1,Cochabamba,Quillacollo,Colcapirhua
15572,1,Cochabamba,Chapare,Sacaba
15572,1,Cochabamba,Chapare,Colomi
15572,1,Cochabamba,Chapare,Villa Tunari
15572,1,Cochabamba,Tapacarí,Tapacarí
15572,1,Cochabamba,Carrasco,Totora
15572,1,Cochabamba,Carrasco,Pojo
15572,1,Cochabamba,Carrasco,Chimore
15572,1,Cochabamba,Carrasco,Puerto Villarroel
15572,1,Cochabamba,Mizque,Mizque
15572,1,Cochabamba,Punata,Punata
15572,1,Cochabamba,Tiraque,Tiraque
15572,1,Oruro,Cercado,Oruro
15572,1,Oruro,Cercado,Caracollo
15572,1,Oruro,Cercado,El Choro
15572,1,Oruro,Cercado,Soracachi (Paria)
15572,1,Oruro,Abaroa,Challapata
15572,1,Oruro,Abaroa,Quillacas
15572,1,Oruro,Carangas,Corque
15572,1,Oruro,Sajama,Curahuara de Carangas
15572,1,Oruro,Sajama,Turco
15572,1,Oruro,Litoral,Huachacalla
15572,1,Oruro,Litoral,Escara
15572,1,Oruro,Litoral,Cruz de Machacamarca
15572,1,Oruro,Poopó,Poopó
15572,1,Oruro,Poopó,Pazña
15572,1,Oruro,Pantaleón Dalence,Machacamarca
15572,1,Oruro,Sabaya,Sabaya
15572,1,Oruro,Saucarí,Toledo
15572,1,Oruro,Sebastián Pagador,Santiago de Huari
15572,1,Potosí,Tomás Frías,Potosí
15572,1,Potosí,Tomás Frías,Tinguipaya
15572,1,Potosí,Tomás Frías,Yocalla
15572,1,Potosí,Cornelio Saavedra,Betanzos
15572,1,Potosí,Chayanta,Colquechaca
15572,1,Potosí,Nor Chichas,Cotagaita
15572,1,Potosí,Nor Chichas,Vitichi
15572,1,Potosí,Sur Chichas,Tupiza
15572,1,Potosí,José María Linares,"Caiza ""D"""
